index,Year,Country,Spending (2020 USD),Percent of GDP,Percent of Government Spending,Spending per Capita
5103,1991,Tanzania,180.9763354107207,0.0218177801099174,0.1268485364247981,4.150195796720257
5104,1992,Tanzania,180.80279252160665,0.0210603925919977,0.0986493417678235,3.5943413235767694
5105,1993,Tanzania,119.05960795874856,0.0137927837082884,0.0692140138020886,2.105845075629735
5106,1994,Tanzania,110.99398016277712,0.0129411406473615,0.0636069751729682,2.027422282325359
5107,1995,Tanzania,143.9036232748618,0.0162721403741102,0.086027189142546,2.884200346966685
5108,1996,Tanzania,141.82150183844547,0.0155535029886082,0.0957489742931977,3.318721939804256
5109,1997,Tanzania,151.35048726422102,0.0154354453955173,0.0989717030903437,3.802257164673908
5110,1998,Tanzania,164.9480838566551,0.0160197154683141,0.1028513742902679,4.206144533078389
5111,1999,Tanzania,163.9336280080214,0.0148766265966724,0.0855056717868809,3.931764996942875
5112,2000,Tanzania,174.81858206076245,0.0148726401206321,0.088593704028186,4.031641321956196
5113,2001,Tanzania,203.17295535964885,0.0145160464399203,0.0965784471413949,4.383417563187185
5114,2002,Tanzania,198.6825425816208,0.0130259845652854,0.078816929215967,3.9834034745661504
5115,2003,Tanzania,180.37868108409376,0.0107430696847071,0.0575807641192777,3.4469347210154493
5116,2004,Tanzania,184.0024761288724,0.0099461457258309,0.0481130739553691,3.4127304123798208
5117,2005,Tanzania,198.52350338334955,0.0082394130016329,0.0443519825789791,3.6279217497190017
5118,2006,Tanzania,216.9248743408559,0.0079212401073067,0.0443229026821056,3.727475404039883
5119,2007,Tanzania,227.27781002808928,0.0076206456933501,0.0427410004217406,4.0858273709033215
5120,2008,Tanzania,231.13078958357005,0.0069827898971523,0.0386137422858865,4.635167509087434
5121,2009,Tanzania,257.33991184381887,0.0075719306630446,0.0386741891002388,5.095344413837545
5122,2010,Tanzania,333.1776828497248,0.0089602408427543,0.0452429990400357,6.375292552146081
5123,2011,Tanzania,358.692490910289,0.0090315074730673,0.0474598709965251,6.731925913522706
5124,2012,Tanzania,364.27978869903865,0.0091379935435018,0.0466773999392954,7.645408769366795
5125,2013,Tanzania,420.8021820280394,0.0097236260326441,0.0517440915475698,9.145060031660238
5126,2014,Tanzania,468.8211162708674,0.0101576100892144,0.0587533535962413,10.153635815817832
5127,2015,Tanzania,544.8715523606616,0.0109136986722985,0.0636337838352267,10.04362142453214
5128,2016,Tanzania,596.29954413432,0.0109369193376988,0.0646747050333581,10.2587852352383
5129,2017,Tanzania,598.9346859521788,0.0105579628235399,0.0637074374787241,10.294495418713376
5130,2018,Tanzania,630.1344293030659,0.0105523659705002,0.0637179386885092,10.654169998449808
5131,2019,Tanzania,636.8455528000117,0.0101776679034696,0.0622302992272005,10.670518844378591
5132,2020,Tanzania,659.3130341746513,0.0102622383527583,0.0626456277936127,11.037483412707193
5133,2021,Tanzania,714.9956427778977,0.0106742735127669,0.0619656334419472,12.070991646050553
5134,1988,Thailand,3681.2187634675215,0.0293350108988331,,32.95568309663539
5135,1989,Thailand,3806.9682000115454,0.0268466712260162,,34.778982447701786
5136,1990,Thailand,4086.0684858636473,0.0259425018891255,,39.145968834487
5137,1991,Thailand,4524.151507624259,0.0264502481409376,,45.40007642473277
5138,1992,Thailand,4929.331247869257,0.0265742287815578,,51.231942632921566
5139,1993,Thailand,5068.564823824008,0.0252482449877101,,54.10366935028746
5140,1994,Thailand,5483.3328708504805,0.0250238335344718,,61.33559576722257
5141,1995,Thailand,5471.645410512605,0.0227378237290369,0.1366623487297,64.72540898042081
5142,1996,Thailand,5381.829250412104,0.0215152508135527,0.1231981784582567,65.49222099318192
5143,1997,Thailand,5227.796136041957,0.0217392250470723,0.1007055904359525,53.65593468533921
5144,1998,Thailand,4126.003391305048,0.0185636828124458,0.0781804672111103,34.26548269915321
5145,1999,Thailand,3666.4008443900057,0.0162379763252113,0.0637702477116273,33.015732540584835
5146,2000,Thailand,3501.0031995957675,0.0148823095007458,0.0804209297194512,29.87958403217085
5147,2001,Thailand,3499.082637266006,0.0143378743887058,0.0721419009937898,27.145526955060657
5148,2002,Thailand,3531.541293944425,0.013499492510544,0.0566637990302174,28.297512614159626
5149,2003,Thailand,3494.8974913802995,0.0124212796855366,0.069568949696391,29.303184947527665
5150,2004,Thailand,3254.7203709200944,0.0107980692728252,0.0574814258004167,28.724322308697545
5151,2005,Thailand,3309.212167452804,0.0104822946909485,0.0546839673443884,30.336505261904723
5152,2006,Thailand,3665.291191861637,0.0110116200615095,0.0598181491329719,37.10387013869508
5153,2007,Thailand,4712.300907052276,0.0133969774691253,0.0687284543544601,53.226473003631554
5154,2008,Thailand,5466.764540645537,0.0153268865982227,0.0793444326049369,67.12651339122397
5155,2009,Thailand,6098.280097467729,0.0170375477278593,0.0801964559755278,71.77912374609296
5156,2010,Thailand,5643.648971344737,0.0145480792494919,0.0672685514166427,73.85102992790222
5157,2011,Thailand,5812.157850270646,0.0148670423190924,0.070011665817032,81.65206109751318
5158,2012,Thailand,5729.505598362879,0.013814115527433,0.0651524542793644,80.9587124950072
5159,2013,Thailand,5955.74133043992,0.0140395688539002,0.0651111127868579,86.5991187498838
5160,2014,Thailand,5999.022327208982,0.0140663655346919,0.063875266601362,83.72095556520894
5161,2015,Thailand,6377.492213867509,0.014265818593174,0.0650427737181237,83.31241084316923
5162,2016,Thailand,6734.444917218375,0.014214401208284,0.0677278257286394,85.19950324699323
5163,2017,Thailand,6942.481769750792,0.0138995441916021,0.0656039478913452,91.32663284813938
5164,2018,Thailand,7090.194346064896,0.0135757399741359,0.0643572709531781,99.03950196699256
5165,2019,Thailand,7233.952764172489,0.013527078362855,0.0622359257165072,104.64657413631184
5166,2020,Thailand,7268.823905401085,0.0145952030073209,0.0565244220972649,104.13787830087516
5167,2021,Thailand,6654.189496132896,0.0131844274506564,0.0484231658749315,94.41645615623835
5168,1988,Timor Leste,,,,
5169,1989,Timor Leste,,,,
5170,1990,Timor Leste,,,,
5171,1991,Timor Leste,,,,
5172,1992,Timor Leste,,,,
5173,1993,Timor Leste,,,,
5174,1994,Timor Leste,,,,
5175,1995,Timor Leste,,,,
5176,1996,Timor Leste,,,,
5177,1997,Timor Leste,,,,
5178,1998,Timor Leste,,,,
5179,1999,Timor Leste,,,,
5180,2000,Timor Leste,,,,
5181,2001,Timor Leste,,,,
5182,2002,Timor Leste,,,,
5183,2003,Timor Leste,,,,
5184,2004,Timor Leste,,,,
5185,2005,Timor Leste,16.36815025303867,0.0044486486486486,0.0304814814814814,8.271356783919598
5186,2006,Timor Leste,32.73076590894668,0.0060591569252568,0.0628860294117647,16.83562992125984
5187,2007,Timor Leste,41.17591526779229,0.0082384588684484,0.0576092233009708,22.910231660231656
5188,2008,Timor Leste,37.6202061670293,0.0053858766196798,0.0298247162673392,22.418009478672985
5189,2009,Timor Leste,57.64208804220424,0.0114017377172146,0.0411749435665914,33.96741154562383
5190,2010,Timor Leste,39.053775489352006,0.006599394803311,0.0246626168224299,24.12157221206581
5191,2011,Timor Leste,26.769101308123098,0.0036132279695172,0.0147804175665946,18.44564240790656
5192,2012,Timor Leste,38.9396676304772,0.00500494678459,0.0222438374417055,29.46866725507501
5193,2013,Timor Leste,33.26389270258298,0.0056078091259867,0.0236087928464977,27.47875108412836
5194,2014,Timor Leste,30.87789594256508,0.0073228852523854,0.0184458281444582,25.233390119250423
5195,2015,Timor Leste,38.311579818223,0.0119053601340033,0.0237068633739576,30.90217391304348
5196,2016,Timor Leste,27.545160018091245,0.0103994446648155,0.0142483695652173,21.506972928630024
5197,2017,Timor Leste,26.58277496474937,0.0091694336466682,0.0183696750902527,20.468222043443284
5198,2018,Timor Leste,20.980959379689843,0.0076220569272699,0.0152440828402366,16.253943217665615
5199,2019,Timor Leste,34.70940282818667,0.012321414504816,0.0246418338108882,26.60479505027069
5200,2020,Timor Leste,38.456,0.0116219772323078,0.0291554207733131,29.17754172989377
5201,2021,Timor Leste,38.605953627974735,0.0114158071390077,0.0230041055718475,29.183035714285715
5202,1988,Togo,65.81079173081105,0.0312490869247626,,12.046153878384358
5203,1989,Togo,69.0568550520102,0.0309406858202038,0.1076475377459634,11.378368893556434
5204,1990,Togo,70.7330131174235,0.0312248587570621,0.1086618012520054,13.44683407250046
5205,1991,Togo,66.03896328280852,0.0285935085007728,0.114825323638943,11.883139561185716
5206,1992,Togo,65.38264141078862,0.0293122886133032,0.1351604250275519,12.446448771194282
5207,1993,Togo,72.14433634738332,0.0403065569117229,0.15493726132024,12.446710035509788
5208,1994,Togo,51.4766549355562,0.0258431085043988,0.1134580567290283,6.162587937807976
5209,1995,Togo,48.28739723914693,0.0185752563400777,0.1084423037652012,7.300656124946515
5210,1996,Togo,,,,
5211,1997,Togo,,,,
5212,1998,Togo,,,,
5213,1999,Togo,,,,
5214,2000,Togo,,,,
5215,2001,Togo,,,,
5216,2002,Togo,,,,
5217,2003,Togo,42.5057446836148,0.013656998389526,0.1139686728468533,5.408218211778733
5218,2004,Togo,42.34007586438195,0.0140604809612512,0.0987093619853794,5.800954835019523
5219,2005,Togo,41.484417398352335,0.0145744020230586,0.0815396349971164,5.92267200519178
5220,2006,Togo,,,,
5221,2007,Togo,,,,
5222,2008,Togo,53.85384663462735,0.0172218624355757,0.1008875926716302,9.371887106304449
5223,2009,Togo,52.94862997478562,0.0163801256321405,0.0820386115960846,8.81951961178437
5224,2010,Togo,56.43649595459734,0.016588579881308,0.079433792943859,8.849710843243779
5225,2011,Togo,53.915709304614815,0.0152606374846497,0.0598618720994968,8.947676470946798
5226,2012,Togo,60.6371311925774,0.0162464311756716,0.0608670446859743,9.290087050492549
5227,2013,Togo,66.31547921789148,0.0167620536115858,0.0628705581347944,10.412543106933132
5228,2014,Togo,75.99041704798661,0.0181828886251591,0.0660964993442807,11.639116217582046
5229,2015,Togo,74.63901423611661,0.0167442289494562,0.0546220483664064,9.55580701079416
5230,2016,Togo,86.6219805519581,0.0184038238724013,0.0590409038780104,10.9213968591632
5231,2017,Togo,93.35046181860248,0.0187454228815956,0.086023198011599,11.485335791396516
5232,2018,Togo,103.34729253680156,0.0196333243100017,0.0790455880248823,13.230953814807505
5233,2019,Togo,176.849419149544,0.0314621707722131,0.1472679290544174,21.10453259528449
5234,2020,Togo,163.92687716127688,0.0283898598749664,0.0936140779854341,19.800323367710696
5235,2021,Togo,107.34030216770336,0.0178373040477155,0.0585055172924535,13.44060268125188
5236,1988,Trinidad and Tobago,,,,
5237,1989,Trinidad and Tobago,,,,
5238,1990,Trinidad and Tobago,,,,
5239,1991,Trinidad and Tobago,,,,
5240,1992,Trinidad and Tobago,,,,
5241,1993,Trinidad and Tobago,70.09088329257241,0.0049477359029847,0.0180831219221011,18.20327713369148
5242,1994,Trinidad and Tobago,76.22725659279257,0.0048921943231441,0.0189406947563069,19.362254068824445
5243,1995,Trinidad and Tobago,,,,
5244,1996,Trinidad and Tobago,,,,
5245,1997,Trinidad and Tobago,,,,
5246,1998,Trinidad and Tobago,,,,
5247,1999,Trinidad and Tobago,,,,
5248,2000,Trinidad and Tobago,,,,
5249,2001,Trinidad and Tobago,34.33819685514823,0.0015563479930989,0.006271645021645,10.963396791857724
5250,2002,Trinidad and Tobago,46.19772148466422,0.002130742659462,0.0087243034166606,15.263991178586096
5251,2003,Trinidad and Tobago,77.59483979445926,0.0029429411220688,0.0132337362911266,26.27457710642868
5252,2004,Trinidad and Tobago,168.3879708250521,0.0056332687432575,0.0250694881476819,58.828798823918746
5253,2005,Trinidad and Tobago,202.9672190748973,0.0060453800033357,0.0226056312176498,75.4265886804244
5254,2006,Trinidad and Tobago,221.9394941065869,0.006212758738474,0.0196696777672913,88.6879993072354
5255,2007,Trinidad and Tobago,222.6132866384915,0.0056866858152833,0.0220904689948511,95.37501129446488
5256,2008,Trinidad and Tobago,220.21055440423856,0.0049337522649527,0.0185016389975679,105.85879426401354
5257,2009,Trinidad and Tobago,206.15229354971748,0.0070965864448114,0.0191587763224071,104.86276322392244
5258,2010,Trinidad and Tobago,194.13174395518897,0.0063521736660571,0.0208838008013737,107.72821141471452
5259,2011,Trinidad and Tobago,189.594326799258,0.0056643719090624,0.0192641249331303,109.34183775428876
5260,2012,Trinidad and Tobago,201.1033724147304,0.0066202582835123,0.0210796503156872,125.47393490977836
5261,2013,Trinidad and Tobago,239.69137864934697,0.0078609291221017,0.0235920338483414,155.96456864085462
5262,2014,Trinidad and Tobago,201.80394657483143,0.0069534495279985,0.0195508236434108,138.68267750104235
5263,2015,Trinidad and Tobago,205.29365201039323,0.0083320623992699,0.0215021520085413,147.5232886567437
5264,2016,Trinidad and Tobago,222.58886515183983,0.0095365006013716,0.0286571900366067,156.94968069938292
5265,2017,Trinidad and Tobago,207.3095153774873,0.0088503952327773,0.027511574074074,145.8198000472193
5266,2018,Trinidad and Tobago,168.7256226361978,0.0068778771041997,0.0230111193021255,119.4305971713696
5267,2019,Trinidad and Tobago,173.63614329680792,0.0070794774809689,0.0236384610714213,123.67444396795902
5268,2020,Trinidad and Tobago,171.30190631003398,0.007453533481531,0.0228081221470171,122.44596591138956
5269,2021,Trinidad and Tobago,203.60162828711208,0.0088801607954451,0.0270892878117536,148.02599733488486
5270,1988,Tunisia,281.98053547404464,0.0210347585171821,,29.55841888034864
5271,1989,Tunisia,291.06272732397326,0.0211455039063035,,29.039954044416486
5272,1990,Tunisia,267.64986182695446,0.0183945658886675,,30.06864995016789
5273,1991,Tunisia,273.6295833575509,0.0183370852776507,0.0632685233841303,30.90069182013881
5274,1992,Tunisia,275.10605590554565,0.0170612587759432,0.063290513833992,33.62864118512901
5275,1993,Tunisia,286.2763396958578,0.0173211395510225,0.0619164619164619,31.396900285972748
5276,1994,Tunisia,296.3140608358312,0.0174212321164965,0.064017895185343,33.12542983138859
5277,1995,Tunisia,300.9882700946067,0.0174470758582503,0.062582014666152,37.57835160179462
5278,1996,Tunisia,346.1922190108468,0.0186753522903202,0.0667414179748145,42.89085024153838
5279,1997,Tunisia,341.9366235871533,0.0172638454432231,0.067090108401084,38.123105667956345
5280,1998,Tunisia,348.7341998996697,0.0167797151546674,0.0661689961880559,38.469965797744095
5281,1999,Tunisia,345.2232265700584,0.0155607575730874,0.0617887365042311,37.13474052201337
5282,2000,Tunisia,360.70489757935866,0.015479040325129,0.0613768018321433,34.238747707612134
5283,2001,Tunisia,374.883500307421,0.0152111247336457,0.0604531797696544,34.270768511885045
5284,2002,Tunisia,371.15018170272725,0.0149264292624339,0.0589839058371366,34.99384425786747
5285,2003,Tunisia,386.21810190941767,0.0148388570363995,0.060264064293915,40.96385732100416
5286,2004,Tunisia,393.20039955382526,0.0142590206296512,0.0590531030070377,44.36753310060316
5287,2005,Tunisia,423.00529025437993,0.0145160141621027,0.0600652238363474,46.35050756676954
5288,2006,Tunisia,446.19624217358097,0.0144636242435987,0.0603391684901531,48.7415610206834
5289,2007,Tunisia,411.665793020437,0.0126099385636654,0.0515454619988521,47.61286354015477
5290,2008,Tunisia,447.6120655972885,0.0129062492574541,0.0519746429612357,55.589733755616
5291,2009,Tunisia,461.6306271384937,0.0129494960880069,0.0502901609074122,53.65532336140495
5292,2010,Tunisia,478.93274095226,0.0129665004213081,0.0515088515088515,53.708419904986805
5293,2011,Tunisia,571.3100581682885,0.0156127332321685,0.0532948711162864,66.58346649563742
5294,2012,Tunisia,577.0936536232357,0.0151234245359552,0.0507900138431428,62.80316683056316
5295,2013,Tunisia,635.358594366523,0.0164161602615969,0.0506444991789819,69.32884883071713
5296,2014,Tunisia,759.0740123613003,0.0190816065173257,0.0652630242498624,82.10768214701972
5297,2015,Tunisia,905.5937998333924,0.0226986515956629,0.0779599123590034,87.61127387562814
5298,2016,Tunisia,964.257700922424,0.0236081973711755,0.0817600555319887,87.37922020663484
5299,2017,Tunisia,895.1673981722288,0.0214430210709985,0.0707333720096918,75.12897588179561
5300,2018,Tunisia,898.763719062854,0.0211338486121234,0.0689015735883986,72.99847532455803
5301,2019,Tunisia,1105.2552902592342,0.0256455933176894,0.0807021891780256,85.58547508743403
5302,2020,Tunisia,1157.3723670117813,0.0290774446975491,0.0785548124454783,97.92472857363408
5303,2021,Tunisia,1159.354138455715,0.0282897748580203,0.078592643363034,104.76326912075842
5304,1988,Turkey,5186.402507139218,0.0293220863643398,,51.175726939686975
5305,1989,Turkey,6000.950090189066,0.0314872652091672,,63.66511102221976
5306,1990,Turkey,7251.232140601806,0.035277056937872,,98.57596890853029
5307,1991,Turkey,7454.051417808765,0.0375436424807973,,103.40195327671816
5308,1992,Turkey,7840.496604091599,0.0387056650021035,,110.45843465002096
5309,1993,Turkey,8668.642638951422,0.039214172544983,,124.88239029720188
5310,1994,Turkey,8475.217193777726,0.04051359336992,,91.9528518824276
5311,1995,Turkey,8706.75100790894,0.0390164973474903,,112.95431068479364
5312,1996,Turkey,9744.37663370392,0.0413969694261893,,126.41722557792814
5313,1997,Turkey,10155.663836906631,0.041036722305683,,129.06408996778245
5314,1998,Turkey,10641.451248770734,0.0318450090852013,,143.17704481013553
5315,1999,Turkey,11749.75113350234,0.0388901737403664,,159.77312880619434
5316,2000,Turkey,11371.133235890327,0.0366109466979562,0.092296227362699,158.02862424002203
5317,2001,Turkey,10424.156878267722,0.0360345707482735,0.0812188447056662,112.41355690433248
5318,2002,Turkey,11091.28374431745,0.0379592688113794,0.0918505450701285,138.92665871491045
5319,2003,Turkey,10314.463661685071,0.0329604717264125,0.0850170298601236,155.51607345062297
5320,2004,Turkey,9585.246202344815,0.0269798371690976,0.0772870114331954,162.9698688600078
5321,2005,Turkey,9238.444990958573,0.0240937050592187,0.074304652738359,177.91785802879096
5322,2006,Turkey,9670.602661398792,0.0235952227965819,0.0687709346598567,189.60263105122053
5323,2007,Turkey,9324.61770234996,0.0221792932113531,0.0657747598453309,215.3970618838779
5324,2008,Turkey,9458.848179089458,0.0219927392344199,0.0638116043902197,238.70796937154563
5325,2009,Turkey,10121.057122952225,0.0248931174211554,0.0652310742553225,225.004008686182
5326,2010,Turkey,9942.00225923281,0.0227171421902952,0.0633418900364157,244.0370002651218
5327,2011,Turkey,10027.285829545512,0.0202750659150507,0.0612114648203303,231.56022773181408
5328,2012,Turkey,10273.374941283448,0.0200944779894554,0.0588400843561548,237.02724293974464
5329,2013,Turkey,10550.58904657028,0.0192395933259341,0.0566943334755459,242.70854391513944
5330,2014,Turkey,10627.570707611132,0.0187196655112723,0.056615992358379,227.589875182974
5331,2015,Turkey,10935.805682591066,0.0181284829274449,0.054610757879792,199.5281997733321
5332,2016,Turkey,12821.500654700732,0.0205032460503248,0.0588444832955445,223.3264287066777
5333,2017,Turkey,13761.55569954894,0.0205006581752214,0.0614796142965965,219.71914620006527
5334,2018,Turkey,17467.22493072309,0.0252369540945234,0.0730288335325985,238.62878095520256
5335,2019,Turkey,18568.15457024164,0.0268987336447547,0.0754147411426979,244.95885318517065
5336,2020,Turkey,17478.41368526983,0.0243221195824748,0.0715526724722418,207.2399919997845
5337,2021,Turkey,16708.806497627043,0.0206389646247386,0.06271186285354,182.01205200547548
5338,1988,Turkmenistan,,,,
5339,1989,Turkmenistan,,,,
5340,1990,Turkmenistan,,,,
5341,1991,Turkmenistan,,,,
5342,1992,Turkmenistan,,,,
5343,1993,Turkmenistan,,,,
5344,1994,Turkmenistan,111.45886362902591,0.0179764705882352,,19.339813689752937
5345,1995,Turkmenistan,99.38019555033424,0.0231584615384615,,32.22733189463227
5346,1996,Turkmenistan,95.654417507346,0.0204174435876061,,11.324792746225212
5347,1997,Turkmenistan,144.79576107455105,0.0396227021447804,0.1583309352517985,24.383603001970755
5348,1998,Turkmenistan,122.77020118796597,0.0311402734984911,0.1281764705882352,19.830056687206564
5349,1999,Turkmenistan,132.79543020741883,0.0290187475069804,0.1496143958868894,25.06114575080092
5350,2000,Turkmenistan,,,,
5351,2001,Turkmenistan,,,,
5352,2002,Turkmenistan,,,,
5353,2003,Turkmenistan,,,,
5354,2004,Turkmenistan,,,,
5355,2005,Turkmenistan,,,,
5356,2006,Turkmenistan,,,,
5357,2007,Turkmenistan,,,,
5358,2008,Turkmenistan,,,,
5359,2009,Turkmenistan,,,,
5360,2010,Turkmenistan,,,,
5361,2011,Turkmenistan,,,,
5362,2012,Turkmenistan,,,,
5363,2013,Turkmenistan,,,,
5364,2014,Turkmenistan,,,,
5365,2015,Turkmenistan,,,,
5366,2016,Turkmenistan,,,,
5367,2017,Turkmenistan,,,,
5368,2018,Turkmenistan,,,,
5369,2019,Turkmenistan,,,,
5370,2020,Turkmenistan,,,,
5371,2021,Turkmenistan,,,,
5372,1988,Uganda,167.44085726085882,0.0245988196514221,,8.708536650926119
5373,1989,Uganda,151.33152363248013,0.0272997785771173,,8.341063035729862
5374,1990,Uganda,153.11303360941085,0.0296852622114122,,6.166083566992627
5375,1991,Uganda,149.11477968895178,0.0250799847648067,,4.097226243633838
5376,1992,Uganda,98.52648244922848,0.0165917772135474,,2.8192730292518275
5377,1993,Uganda,100.70225666558224,0.0193136675611518,,3.2664085540586534
5378,1994,Uganda,124.6938121982562,0.0201578234788366,,5.260576331912175
5379,1995,Uganda,141.2027213706528,0.0210151053274244,,6.221653971275857
5380,1996,Uganda,151.61626049967606,0.0221091090169167,,6.437197002126784
5381,1997,Uganda,149.6399476460898,0.0211670724007934,0.1197990902889414,6.447285970528904
5382,1998,Uganda,189.7741201990393,0.0244235581316614,0.1347415466823954,6.940582815689436
5383,1999,Uganda,217.2291391074979,0.0265573403225382,0.1387686575855616,6.958198426866344
5384,2000,Uganda,210.1268351587201,0.0176460770822564,0.1196288760847271,5.974757965349745
5385,2001,Uganda,212.20588260612143,0.016832451457488,0.1072322054586389,5.582735763575752
5386,2002,Uganda,227.552322510941,0.0163467473652418,0.100689591327025,5.649922283713236
5387,2003,Uganda,245.1219177006156,0.0169168784576438,0.1061150517859283,5.865052222051089
5388,2004,Uganda,280.25197835973245,0.0176615583020932,0.1169393348004816,7.308297741542142
5389,2005,Uganda,280.9692390773851,0.0168432268847927,0.1201656163676587,7.826152828520117
5390,2006,Uganda,271.61486164932387,0.0150342601664363,0.1133407301558713,7.648802929919948
5391,2007,Uganda,277.83140040929914,0.0139447189004468,0.1088034859182085,8.550472984223086
5392,2008,Uganda,306.1578457573687,0.0134734497189711,0.1074509513333486,10.247642919507472
5393,2009,Uganda,300.92379256890774,0.0117938523053999,0.1035712492099717,9.344741353690631
5394,2010,Uganda,643.6274495770035,0.0224816391607442,0.1598836297594767,18.770379566635587
5395,2011,Uganda,646.0416528163289,0.022947098746011,0.1675728462953343,18.13588645503533
5396,2012,Uganda,329.86292470645725,0.0122750320387808,0.0866931862028364,10.180799416574663
5397,2013,Uganda,277.0007197075609,0.0099255515704814,0.0697706221560783,8.406655648462996
5398,2014,Uganda,293.10740010397825,0.0097913149069041,0.0690792238107942,8.822687126502565
5399,2015,Uganda,325.8296797908637,0.0104116248806238,0.0682550235003801,8.009017538960702
5400,2016,Uganda,339.1231760885787,0.0104565622418992,0.0693408580816553,8.034292902338079
5401,2017,Uganda,369.0902756544142,0.0109607893181569,0.0673845335418685,8.4233216838842
5402,2018,Uganda,437.34112637583735,0.0122563154674202,0.0740965205419375,9.557152442450082
5403,2019,Uganda,670.1411902138426,0.0176979807870096,0.093754449358003,14.628565776616218
5404,2020,Uganda,984.7597316808692,0.0259714466527542,0.1213008563376509,21.52903809887998
5405,2021,Uganda,998.5543323032376,0.0242385396953262,0.1186700440257309,22.633146221237435
5406,1988,Ukraine,,,,
5407,1989,Ukraine,,,,
5408,1990,Ukraine,,,,
5409,1991,Ukraine,,,,
5410,1992,Ukraine,,,,
5411,1993,Ukraine,295.9074755473563,0.0035235287737778,,2.4049209043028847
5412,1994,Ukraine,1194.9011411889392,0.0179834026745968,,13.364863634486092
5413,1995,Ukraine,1285.0655945667029,0.0203595743178688,0.0493084192439862,15.308363311560246
5414,1996,Ukraine,1146.6502953321549,0.0219078630905066,0.0593795209773348,19.960103006926733
5415,1997,Ukraine,1445.1044950860037,0.0279497910969606,0.0684748686981452,28.885447365006844
5416,1998,Ukraine,1082.040392757138,0.0210598171305119,0.056786703601108,18.33702713330143
5417,1999,Ukraine,1012.111232418349,0.0190075618846419,0.0735338820223107,12.595214583660963
5418,2000,Ukraine,1166.4243744563728,0.021510492369186,0.0607361569784218,14.259477864815851
5419,2001,Ukraine,1095.7318712157246,0.018868710784894,0.0534121526521092,15.32401203655388
5420,2002,Ukraine,1268.252853221975,0.0198468424604293,0.0543923308323481,18.18240669592496
5421,2003,Ukraine,1528.776290393966,0.0212420904616826,0.0567203550557903,23.219038029029186
5422,2004,Ukraine,1673.553123107512,0.0196705859978072,0.0490703077577846,28.00294551250488
5423,2005,Ukraine,2225.1767095694627,0.0240574899498883,0.0545544662476272,44.19501828571089
5424,2006,Ukraine,2496.341903278801,0.0238774563835436,0.0535457755282232,55.20349330721118
5425,2007,Ukraine,3034.246878522936,0.0247252740262893,0.0564196885700945,76.10677281979632
5426,2008,Ukraine,2968.3807067310604,0.0230274114399406,0.0485544077400153,89.7927478330827
5427,2009,Ukraine,2121.2828655416706,0.0190898190365369,0.040760750874788,50.47548699723093
5428,2010,Ukraine,2202.7809267440216,0.0190236102232277,0.0387051038642789,56.504372399926666
5429,2011,Ukraine,1981.2356275296888,0.015336412405932,0.0335586569601077,54.85086749478474
5430,2012,Ukraine,2239.2549416300726,0.0161331991729012,0.0329434579866259,62.39066644303014
5431,2013,Ukraine,2291.9582105138697,0.0157929167934982,0.0328269968789899,63.925671586835264
5432,2014,Ukraine,3148.6576681908728,0.0224502052094787,0.0501412582826195,66.43884586128424
5433,2015,Ukraine,3842.5295270461097,0.0325118076341282,0.075532438643408,65.88267096566233
5434,2016,Ukraine,3926.381774520164,0.0315477660251022,0.0777905269904277,65.83637321014959
5435,2017,Ukraine,3924.0504596967207,0.0288440151897159,0.0693838583708963,72.98117621225745
5436,2018,Ukraine,4668.374700088652,0.0319235326531891,0.0764802682002914,94.23919758642792
5437,2019,Ukraine,5332.530556815791,0.0352015241588676,0.085134552763643,123.17902551361335
5438,2020,Ukraine,5924.2008803055005,0.0381184948136676,0.0828844082917841,135.45984543617095
5439,2021,Ukraine,5422.7331233597615,0.0322834693677076,0.0782744680397807,136.71937487190888
5440,1988,United Arab Emirates,,,,
5441,1989,United Arab Emirates,,,,
5442,1990,United Arab Emirates,,,,
5443,1991,United Arab Emirates,,,,
5444,1992,United Arab Emirates,,,,
5445,1993,United Arab Emirates,,,,
5446,1994,United Arab Emirates,,,,
5447,1995,United Arab Emirates,,,,
5448,1996,United Arab Emirates,,,,
5449,1997,United Arab Emirates,6786.263463514383,0.0675906148063517,0.1915982163811312,1248.8830930306578
5450,1998,United Arab Emirates,8002.122997116103,0.0862972120984847,0.2060724779627815,1425.6477692673109
5451,1999,United Arab Emirates,8272.840976433346,0.076695379976034,0.2065200063765343,1427.2028760717678
5452,2000,United Arab Emirates,11330.634012540306,0.083237222448449,0.2618588226728312,1874.8672305720045
5453,2001,United Arab Emirates,10875.95062876709,0.056121055234052,0.2224508984538236,1755.3611245588772
5454,2002,United Arab Emirates,9758.601480828149,0.0487553180534483,0.2285465217643982,1538.9820200988092
5455,2003,United Arab Emirates,10312.869098702007,0.0469230626722928,0.2340297725013924,1571.852773409075
5456,2004,United Arab Emirates,11470.62113522972,0.0461147763966259,0.2604258771884199,1675.3212663581803
5457,2005,United Arab Emirates,10464.450811548231,0.0365647067832081,0.2322490448238549,1439.4552219273885
5458,2006,United Arab Emirates,10389.021143153945,0.0322597447304637,0.2064326338497744,1351.9657834234558
5459,2007,United Arab Emirates,11039.059113448116,0.0328052136989454,0.185816629191982,1371.534101699344
5460,2008,United Arab Emirates,13447.443168120724,0.0366802264927009,0.1671083882536137,1632.3432664591908
